"Fecha","prov_residencia_persona_en_situacion_violencia","genero_persona_en_situacion_de_violencia","edad_persona_en_situacion_de_violencia","pais_nacimiento_persona_en_situacion_de_violencia","tipo_de_violencia_fisica","tipo_de_violencia_psicologica","tipo_de_violencia_sexual","tipo_de_violencia_economica_y_patrimonial","tipo_de_violencia_simbolica","tipo_de_violencia_domestica","modalidad_de_violencia_institucional","modalidad_de_violencia_laboral","modalidad_violencia_contra_libertad_reproductiva","modalidad_de_violencia_obstetrica","modalidad_de_violencia_mediatica","modalidad_de_violencia_otras","vinculo_con_la_persona_agresora","genero_de_la_persona_agresora"
"1/4/2022","Buenos Aires","Mujer","35","Peruana","No","No","No","No","Si","No","No","No","No","No","No","No","",""
"1/4/2022","Buenos Aires","Mujer","24","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"1/4/2022","Neuquen","Mujer","23","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"1/4/2022","Buenos Aires","Mujer","45","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"1/4/2022","Buenos Aires","Mujer","28","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"1/4/2022","Buenos Aires","Mujer","","","No","No","No","Si","No","Si","No","No","No","No","No","No","",""
"1/4/2022","Buenos Aires","Mujer","","","No","No","No","Si","No","No","No","No","No","No","No","No","",""
"1/4/2022","Mendoza","Mujer","33","Argentina","No","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"1/4/2022","Buenos Aires","Mujer","29","","No","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"1/4/2022","Buenos Aires","Mujer","","","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"1/4/2022","Buenos Aires","Mujer","31","","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"1/4/2022","Misiones","Mujer","41","Argentina","Si","Si","Si","Si","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"1/4/2022","Ciudad Autonoma de Buenos Aires","Mujer","","","No","Si","No","No","No","No","No","No","No","No","No","No","",""
"1/4/2022","Buenos Aires","Mujer","43","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"1/4/2022","Jujuy","Mujer","29","","No","Si","No","No","No","Si","No","No","No","No","No","No","",""
"1/4/2022","Chubut","Mujer","38","Argentina","No","Si","No","Si","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"1/4/2022","Santiago Del Estero","Mujer","50","Argentina","Si","Si","Si","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"1/4/2022","Tucuman","Mujer","26","Argentina","Si","Si","No","No","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"1/4/2022","Buenos Aires","Mujer","56","Argentina","No","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"1/4/2022","Buenos Aires","Mujer","62","","No","Si","No","Si","Si","Si","No","No","No","No","No","No","Otro familiar","Varon"
"1/4/2022","Buenos Aires","Mujer","26","","Si","Si","No","Si","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"1/4/2022","Buenos Aires","Mujer","28","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"1/4/2022","Buenos Aires","Mujer","21","Argentina","Si","Si","Si","Si","Si","Si","No","No","Si","No","No","No","Ex pareja","Varon"
"1/4/2022","Buenos Aires","Mujer","28","Argentina","Si","Si","Si","Si","No","Si","No","No","No","No","No","No","Pareja","Varon"
"1/4/2022","Buenos Aires","Mujer","23","","Si","Si","No","No","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"1/4/2022","Buenos Aires","Mujer","38","Argentina","No","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"1/4/2022","Buenos Aires","Mujer","45","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"1/4/2022","Buenos Aires","Mujer","67","","No","Si","No","No","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"1/4/2022","Buenos Aires","Mujer","48","Paraguaya","Si","Si","No","No","No","No","No","No","No","No","No","No","Otro","Mujer"
"1/4/2022","Buenos Aires","Mujer","24","","No","Si","No","Si","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"1/4/2022","Buenos Aires","Mujer","20","","No","Si","No","No","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"1/4/2022","Buenos Aires","Mujer","35","","Si","Si","No","Si","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"1/4/2022","Buenos Aires","Mujer","57","","No","Si","No","No","Si","Si","No","No","No","No","No","No","Otro familiar","Varon"
"1/4/2022","Buenos Aires","Mujer","33","","Si","Si","No","Si","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"1/4/2022","Buenos Aires","Mujer","31","","Si","Si","No","Si","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"1/4/2022","Ciudad Autonoma de Buenos Aires","Mujer","19","","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"1/4/2022","Ciudad Autonoma de Buenos Aires","Mujer","","","No","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"1/4/2022","Ciudad Autonoma de Buenos Aires","","","","No","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"1/4/2022","Ciudad Autonoma de Buenos Aires","Mujer","27","Venezolana","No","Si","No","No","No","Si","No","No","No","No","No","Si","Ex pareja","Varon"
"1/4/2022","Ciudad Autonoma de Buenos Aires","Mujer","39","","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"1/4/2022","Ciudad Autonoma de Buenos Aires","Mujer","50","","No","Si","Si","No","No","No","No","No","No","No","No","Si","Otro","Varon"
"1/4/2022","Ciudad Autonoma de Buenos Aires","Mujer","","","No","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"1/4/2022","Ciudad Autonoma de Buenos Aires","Mujer","38","","Si","Si","Si","No","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"1/4/2022","Ciudad Autonoma de Buenos Aires","Mujer","63","","Si","No","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"1/5/2022","Buenos Aires","Mujer","40","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"1/5/2022","Santa Fe","Mujer","","","No","Si","No","No","No","Si","No","No","No","No","No","No","Otro",""
"1/5/2022","Buenos Aires","Mujer","","","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"1/5/2022","Cordoba","Mujer","34","Argentina","No","Si","Si","No","No","Si","No","No","No","No","No","No","Otro","Varon"
"1/5/2022","Buenos Aires","Mujer","27","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"1/5/2022","Mendoza","Mujer","","","No","No","No","Si","No","No","No","No","No","No","No","No","",""
"1/5/2022","Buenos Aires","Mujer","31","Argentina","Si","Si","Si","No","No","Si","No","No","No","No","No","No","Ex pareja",""
"1/5/2022","Buenos Aires","Mujer","23","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Pareja","Varon"
"1/5/2022","Buenos Aires","Mujer","35","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"1/5/2022","Buenos Aires","Mujer","46","Argentina","Si","Si","No","No","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"1/5/2022","Misiones","Mujer","74","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Pareja","Varon"
"1/5/2022","Buenos Aires","Mujer","","","Si","Si","Si","Si","No","Si","No","No","No","No","No","No","Ex pareja",""
"1/5/2022","Buenos Aires","Mujer","","","No","Si","Si","No","No","Si","No","No","No","No","No","No","Otro","Varon"
"1/5/2022","Tucuman","Mujer","17","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Pareja","Varon"
"1/5/2022","Chaco","Mujer","","","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja",""
"1/5/2022","Ciudad Autonoma de Buenos Aires","Mujer","21","Argentina","Si","Si","Si","No","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"1/5/2022","Buenos Aires","Mujer","","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Pareja",""
"1/5/2022","Buenos Aires","Mujer","30","Argentina","Si","Si","No","Si","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"1/5/2022","Buenos Aires","Mujer","30","Argentina","Si","Si","Si","Si","No","Si","No","No","No","No","No","No","Pareja","Varon"
"1/5/2022","Buenos Aires","Mujer","34","Paraguaya","No","Si","No","Si","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"1/5/2022","Tucuman","Mujer","33","Argentina","Si","Si","Si","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"1/5/2022","San Luis","Mujer","43","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"1/5/2022","Buenos Aires","Mujer","","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"1/5/2022","Mendoza","Mujer","23","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja",""
"1/5/2022","Santa Fe","Mujer","","","No","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"1/5/2022","Buenos Aires","Mujer","40","","Si","Si","Si","No","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"1/5/2022","Buenos Aires","Mujer","27","Argentina","Si","Si","No","No","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"1/5/2022","Buenos Aires","Mujer","30","Argentina","Si","Si","No","No","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"1/5/2022","Buenos Aires","Mujer","33","","Si","Si","Si","Si","Si","Si","No","No","Si","No","No","No","Ex pareja","Varon"
"1/5/2022","Buenos Aires","Mujer","20","Argentina","Si","Si","No","No","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"1/5/2022","Buenos Aires","Mujer","28","Argentina","No","Si","No","Si","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"1/5/2022","Buenos Aires","Mujer","48","Argentina","Si","Si","Si","No","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"1/5/2022","Buenos Aires","Mujer","24","Argentina","No","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"1/5/2022","Buenos Aires","Mujer","30","Argentina","Si","Si","Si","No","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"1/5/2022","Buenos Aires","Mujer","21","Argentina","Si","Si","Si","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"1/5/2022","Buenos Aires","Mujer","","","No","No","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"1/5/2022","Buenos Aires","Mujer","18","","No","No","No","No","No","Si","No","No","No","No","No","No","Padre o tutor","Varon"
"1/5/2022","Buenos Aires","Mujer","","Venezolana","No","Si","No","No","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"1/5/2022","Buenos Aires","Mujer","46","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"1/5/2022","Buenos Aires","Mujer","43","Argentina","Si","Si","Si","Si","No","Si","No","No","No","No","No","No","Pareja","Varon"
"1/5/2022","Buenos Aires","Mujer","","","Si","Si","No","No","Si","Si","No","No","No","No","No","No","Otro familiar","Varon"
"1/5/2022","Buenos Aires","Mujer","20","","Si","Si","Si","Si","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"1/5/2022","Ciudad Autonoma de Buenos Aires","Mujer","36","Boliviana","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"1/5/2022","Ciudad Autonoma de Buenos Aires","Mujer","21","Argentina","No","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"1/5/2022","Ciudad Autonoma de Buenos Aires","Mujer","38","Peruana","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"1/5/2022","Ciudad Autonoma de Buenos Aires","Mujer","45","Peruana","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"1/5/2022","Ciudad Autonoma de Buenos Aires","Mujer","21","Argentina","No","Si","No","No","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"1/5/2022","Ciudad Autonoma de Buenos Aires","Mujer","32","","Si","Si","Si","Si","No","Si","No","No","No","No","No","No","Pareja","Varon"
"1/5/2022","Ciudad Autonoma de Buenos Aires","Mujer","28","Venezolana","Si","Si","No","No","No","Si","No","No","No","No","No","No","","Varon Trans"
"1/5/2022","Buenos Aires","Mujer","","Argentina","No","Si","No","No","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"1/5/2022","Ciudad Autonoma de Buenos Aires","Mujer","50","","No","Si","No","No","Si","Si","No","No","No","No","No","No","","Varon"
"1/5/2022","Buenos Aires","Mujer","34","","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"1/5/2022","Ciudad Autonoma de Buenos Aires","Mujer","","","No","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"1/5/2022","Ciudad Autonoma de Buenos Aires","Mujer","33","Argentina","Si","Si","No","No","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"1/5/2022","Ciudad Autonoma de Buenos Aires","Mujer","35","","Si","Si","No","No","No","No","No","No","No","No","No","Si","Otro","Varon"
"1/5/2022","Ciudad Autonoma de Buenos Aires","Mujer","34","","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"1/5/2022","Ciudad Autonoma de Buenos Aires","Mujer","30","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"1/5/2022","Ciudad Autonoma de Buenos Aires","","","","No","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"1/6/2022","Buenos Aires","Mujer","22","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"1/6/2022","Buenos Aires","Mujer","","","Si","Si","Si","Si","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"1/6/2022","Cordoba","Mujer","","Argentina","No","Si","Si","Si","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"1/6/2022","Tucuman","Mujer","23","","Si","Si","No","No","No","Si","No","No","No","No","No","No","Otro","Varon"
"1/6/2022","Cordoba","Mujer","44","Argentina","No","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"1/6/2022","Buenos Aires","Mujer","43","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"1/6/2022","Buenos Aires","Mujer","40","Argentina","No","Si","No","No","No","No","No","No","No","No","No","No","",""
"1/6/2022","Buenos Aires","Mujer","28","Argentina","No","Si","No","No","No","No","No","No","No","No","No","No","",""
"1/6/2022","Misiones","Mujer","38","","No","Si","No","No","No","No","No","No","No","No","No","No","",""
"1/6/2022","Buenos Aires","Mujer","61","","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Pareja","Varon"
"1/6/2022","Santa Fe","Mujer","41","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"1/6/2022","Cordoba","Mujer","","","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"1/6/2022","Buenos Aires","Mujer","27","","No","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"1/6/2022","Buenos Aires","Mujer","23","","Si","Si","Si","Si","No","Si","No","No","No","No","No","No","Ex pareja",""
"1/6/2022","Buenos Aires","Mujer","","","No","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja",""
"1/6/2022","Buenos Aires","Mujer","29","Argentina","Si","Si","Si","Si","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"1/6/2022","Buenos Aires","Varon","21","","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"1/6/2022","Mendoza","Mujer","","","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"1/6/2022","Buenos Aires","Mujer","","","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja",""
"1/6/2022","Buenos Aires","Mujer","25","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"1/6/2022","Cordoba","Mujer","","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"1/6/2022","Buenos Aires","Mujer","48","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"1/6/2022","Tucuman","Mujer","","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"1/6/2022","Buenos Aires","Mujer","38","","Si","Si","Si","Si","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"1/6/2022","Buenos Aires","Mujer","45","","Si","Si","Si","Si","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"1/6/2022","Buenos Aires","Mujer","79","Argentina","No","Si","No","Si","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"1/6/2022","Buenos Aires","Mujer","34","Peruana","Si","Si","Si","Si","Si","Si","Si","No","Si","No","No","No","Pareja","Varon"
"1/6/2022","Buenos Aires","Mujer","32","Chilena","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Pareja","Varon"
"1/6/2022","Buenos Aires","Mujer","","","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Pareja","Varon"
"1/6/2022","Buenos Aires","Mujer","19","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"1/6/2022","Buenos Aires","Mujer","39","Argentina","No","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"1/6/2022","Buenos Aires","Mujer","35","Argentina","No","Si","No","No","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"1/6/2022","Buenos Aires","Mujer","25","","No","Si","No","Si","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"1/6/2022","Buenos Aires","Mujer","16","Argentina","Si","Si","No","No","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"1/6/2022","Buenos Aires","Mujer","38","Colombiana","No","Si","No","No","Si","No","No","No","No","No","No","No","Otro","Otro"
"1/6/2022","Buenos Aires","Mujer","32","Argentina","Si","Si","Si","Si","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"1/6/2022","Buenos Aires","Mujer","42","","No","Si","No","No","No","Si","Si","No","No","No","No","No","Otro familiar","Otro"
"1/6/2022","Buenos Aires","Mujer","35","Argentina","No","Si","No","Si","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"1/6/2022","Buenos Aires","Mujer","","Argentina","Si","Si","No","No","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
